beneficiary_id,beneficiary_name,age,gender,occupation,bpl_status,program_id,program_name,category,state,district,enrollment_date,enrollment_status,outcome_achieved,source,age_group,is_completed,is_bpl,is_female,days_enrolled,gender_enc,category_enc,state_enc,status_enc
BEN5686,Ravi Chopra,10,Male,Student,No,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-05-06,Active,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,2067,1,5,12,0
BEN5687,Ravi Gupta,45,Male,Unemployed,No,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-03-09,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,2125,1,5,12,0
BEN5688,Sita Yadav,51,Male,Small Trader,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-05-20,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,2053,1,5,12,1
BEN5689,Seema Kumar,45,Male,Domestic Worker,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-03-18,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,2116,1,5,12,1
BEN5690,Pooja Verma,34,Female,Domestic Worker,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-05-06,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2067,0,5,12,1
BEN5691,Sita Verma,61,Female,Fisherman,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-08-15,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1966,0,5,12,0
BEN5692,Anjali Joshi,41,Female,Housewife,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-12-17,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,1842,0,5,12,1
BEN5693,Amit Das,28,Female,Daily Wage Worker,No,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-04-25,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,2078,0,5,12,0
BEN5694,Priya Tiwari,20,Female,Weaver,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-02-27,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,2135,0,5,12,0
BEN5695,Mohan Shah,39,Male,Farmer,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-06-02,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,2040,1,5,12,1
BEN5696,Rajesh Patel,32,Male,Small Trader,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-06-26,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,2016,1,5,12,0
BEN5697,Arvind Reddy,16,Female,Student,No,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-03-08,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,2126,0,5,12,2
BEN5698,Anjali Sharma,31,Female,Unemployed,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-05-21,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2052,0,5,12,1
BEN5699,Sita Nair,44,Male,Weaver,Yes,PROG1037,Jal Jeevan Support,Rural Development,Telangana,Tela District 3,2019-03-12,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,2122,1,5,12,1
BEN5700,Ajay Reddy,65,Female,Weaver,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-07-03,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,2374,0,5,2,1
BEN5701,Seema Rao,59,Female,Fisherman,No,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-06-15,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,0,1,2392,0,5,2,1
BEN5702,Kamala Rao,72,Female,Domestic Worker,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-07-03,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,2374,0,5,2,2
BEN5703,Pooja Patel,43,Male,Fisherman,No,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-07-10,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,2367,1,5,2,0
BEN5704,Dinesh Singh,70,Female,Daily Wage Worker,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-08-22,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,2324,0,5,2,1
BEN5705,Pushpa Gupta,69,Female,Domestic Worker,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-03-26,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,2473,0,5,2,0
BEN5706,Prakash Iyer,43,Female,Domestic Worker,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-11-15,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2239,0,5,2,1
BEN5707,Meena Joshi,28,Female,Weaver,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-05-28,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2410,0,5,2,1
BEN5708,Amit Reddy,19,Female,Domestic Worker,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-08-23,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,2323,0,5,2,0
BEN5709,Mala Mehta,55,Male,Daily Wage Worker,No,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-03-05,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,2494,1,5,2,0
BEN5710,Sanjay Sharma,31,Female,Housewife,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-11-08,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2246,0,5,2,0
BEN5711,Geeta Patel,65,Female,Daily Wage Worker,No,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-03-05,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,1,2494,0,5,2,1
BEN5712,Mohan Sharma,62,Male,Student,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-05-19,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,0,2419,1,5,2,1
BEN5713,Amit Singh,60,Male,Domestic Worker,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-12-19,Active,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,2205,1,5,2,0
BEN5714,Lakshmi Banerjee,70,Male,Weaver,No,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-11-27,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,0,2227,1,5,2,1
BEN5715,Kamala Sharma,59,Male,Fisherman,No,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-02-09,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,0,0,2518,1,5,2,1
BEN5716,Kavya Banerjee,49,Female,Unemployed,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-01-06,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,2552,0,5,2,0
BEN5717,Ajay Mishra,69,Female,Artisan,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-10-28,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,2257,0,5,2,1
BEN5718,Manoj Naidu,54,Male,Artisan,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-08-26,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,2320,1,5,2,2
BEN5719,Deepa Tiwari,16,Male,Student,Yes,PROG1038,Jal Jeevan Support,Rural Development,Gujarat,Guja District 5,2018-03-06,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,2493,1,5,2,0
BEN5720,Sita Tiwari,35,Female,Farmer,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-01-12,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,1,2181,0,5,14,1
BEN5721,Meena Das,9,Male,Student,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-06-14,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,2028,1,5,14,0
BEN5722,Rohit Banerjee,38,Other,Artisan,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-01-25,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,0,2168,2,5,14,1
BEN5723,Dinesh Pandey,18,Male,Domestic Worker,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-08-27,Completed,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,0,1954,1,5,14,1
BEN5724,Mala Singh,10,Female,Student,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-03-21,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,2113,0,5,14,0
BEN5725,Arjun Naidu,42,Male,Fisherman,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-08-24,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,1957,1,5,14,1
BEN5726,Asha Patel,20,Male,Domestic Worker,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-07-25,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,0,1987,1,5,14,1
BEN5727,Mohan Agarwal,41,Female,Daily Wage Worker,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-05-12,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2061,0,5,14,1
BEN5728,Nisha Patel,72,Female,Student,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-03-26,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,2108,0,5,14,0
BEN5729,Kamala Pillai,51,Male,Domestic Worker,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-03-25,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,2109,1,5,14,0
BEN5730,Kiran Reddy,26,Female,Unemployed,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-01-22,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2171,0,5,14,2
BEN5731,Rajesh Verma,71,Male,Unemployed,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-07-22,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,0,1990,1,5,14,1
BEN5732,Kiran Mehta,6,Male,Student,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-09-20,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,1930,1,5,14,2
BEN5733,Ajay Rao,31,Male,Weaver,No,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-10-21,Active,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,1899,1,5,14,0
BEN5734,Lakshmi Joshi,43,Female,Fisherman,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-06-13,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,2029,0,5,14,1
BEN5735,Sunil Tiwari,32,Female,Fisherman,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-05-17,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2056,0,5,14,0
BEN5736,Sunil Dubey,38,Female,Small Trader,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-12-14,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1845,0,5,14,2
BEN5737,Sunita Mehta,38,Male,Artisan,Yes,PROG1039,Swachh Gram Pakhwada,Rural Development,West Bengal,West District 1,2019-02-02,Completed,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,2160,1,5,14,1
BEN5738,Amit Shah,48,Other,Weaver,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-10-23,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,801,2,5,10,1
BEN5739,Manoj Pillai,22,Male,Fisherman,No,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-12-08,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,0,755,1,5,10,0
BEN5740,Smita Shah,17,Female,Student,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-07-27,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,889,0,5,10,0
BEN5741,Ravi Banerjee,32,Female,Artisan,No,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-11-17,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,776,0,5,10,0
BEN5742,Pushpa Banerjee,59,Other,Domestic Worker,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-12-14,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,749,2,5,10,1
BEN5743,Sita Iyer,63,Female,Fisherman,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-09-04,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,850,0,5,10,1
BEN5744,Arjun Chopra,52,Male,Daily Wage Worker,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-10-28,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,796,1,5,10,0
BEN5745,Manoj Verma,71,Female,Artisan,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-05-12,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,965,0,5,10,0
BEN5746,Pooja Patel,58,Female,Small Trader,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-05-07,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,970,0,5,10,0
BEN5747,Savita Mehta,13,Male,Student,No,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-07-16,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,900,1,5,10,0
BEN5748,Ramesh Banerjee,21,Male,Fisherman,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-11-15,Completed,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,0,778,1,5,10,1
BEN5749,Kiran Gupta,57,Female,Unemployed,No,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-06-18,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,928,0,5,10,0
BEN5750,Anjali Kumar,8,Male,Student,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-12-10,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,753,1,5,10,0
BEN5751,Anjali Joshi,74,Male,Farmer,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-10-17,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,807,1,5,10,0
BEN5752,Priya Singh,73,Female,Farmer,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-05-26,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,951,0,5,10,0
BEN5753,Sunil Pandey,46,Female,Farmer,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-08-28,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,857,0,5,10,2
BEN5754,Meena Nair,8,Male,Student,No,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-06-13,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,933,1,5,10,0
BEN5755,Sunil Kumar,41,Female,Small Trader,No,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-02-05,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,1061,0,5,10,0
BEN5756,Sunita Pandey,46,Female,Farmer,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-05-13,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,964,0,5,10,0
BEN5757,Kiran Yadav,53,Male,Daily Wage Worker,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-01-07,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1090,1,5,10,0
BEN5758,Dinesh Reddy,19,Female,Artisan,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-08-18,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,867,0,5,10,0
BEN5759,Rohit Sharma,39,Male,Weaver,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-11-04,Active,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,789,1,5,10,0
BEN5760,Prakash Shah,15,Male,Student,Yes,PROG1040,Kisan Saathi Program,Rural Development,Rajasthan,Raja District 2,2022-09-07,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,0,847,1,5,10,1
BEN5761,Nisha Chopra,59,Male,Fisherman,No,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-08-02,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,1613,1,5,0,0
BEN5762,Mala Tiwari,26,Female,Domestic Worker,No,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-05-20,Active,Employment Generated,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,1687,0,5,0,0
BEN5763,Deepa Dubey,70,Female,Housewife,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-12-18,Active,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1475,0,5,0,0
BEN5764,Kavya Patel,40,Male,Student,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-10-17,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1537,1,5,0,2
BEN5765,Asha Rao,38,Male,Domestic Worker,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-05-08,Completed,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,1699,1,5,0,1
BEN5766,Geeta Pandey,47,Female,Housewife,No,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-11-01,Completed,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,0,1,1522,0,5,0,1
BEN5767,Meena Nair,67,Male,Fisherman,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-02-26,Completed,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,0,1771,1,5,0,1
BEN5768,Ajay Pillai,20,Female,Unemployed,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-10-12,Active,Toilet Constructed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1542,0,5,0,0
BEN5769,Smita Joshi,61,Female,Farmer,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-05-22,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1685,0,5,0,2
BEN5770,Anjali Pandey,43,Male,Student,Yes,PROG1041,Kisan Saathi Program,Rural Development,Bihar,Biha District 15,2020-04-16,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1721,1,5,0,2
BEN5771,Arvind Joshi,5,Female,Student,Yes,PROG1042,Kisan Saathi Program,Rural Development,Uttar Pradesh,Utta District 3,2022-11-13,Active,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,780,0,5,13,0
BEN5772,Sita Kumar,75,Female,Weaver,Yes,PROG1042,Kisan Saathi Program,Rural Development,Uttar Pradesh,Utta District 3,2022-11-22,Completed,Water Connection,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,771,0,5,13,1
BEN5773,Ravi Naidu,13,Female,Student,Yes,PROG1042,Kisan Saathi Program,Rural Development,Uttar Pradesh,Utta District 3,2022-10-28,Active,Road Access,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,796,0,5,13,0
BEN5774,Priya Iyer,73,Male,Fisherman,Yes,PROG1042,Kisan Saathi Program,Rural Development,Uttar Pradesh,Utta District 3,2022-08-01,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,884,1,5,13,2
